Index,STORE_NUM,ANALYTE,103039,103040,103041,104010,105002,105003,105008,105009,105010,105012,105013,105016,105017,105018,105019,105020,110001,110003,110005,110008,110009,110010,110012,110018,110650,201002,202501,202502,202503,202504,202505,202506,202508,202509,202512,202513,202515,202516,202517,202519,202520,202522,202523,202524,202525,202529,202530,202532,202547,202548,202549,202550,202552,202553,202554,202556,202557,202562,202564,202565,202566,202570,202599,205425,210001,210002,210003,210300,300006,300007,300011,300016,300019,300022,300024,300025,300028,300032,300033,300034,300036,300037,300043,300046,300048,300049,300051,300052,300053,300055,300060,300062,300064,300065,300070,300071,300073,300074,300076,300077,300078,300080,300081,300083,300085,300086,300087,300088,300089,300090,300091,300092,300095,300096,300097,300098,300099,300101,300102,300104,300107,300108,300110,300112,300113,300448,300518,300524,300592,300627,300649,300667,301038,310001,310002,310003,310004,310005,310006,310008,310011,310012,310015,310018,310019,310020,310021,310022,310300,400001,400003,400004,400007,400008,400010,400012,400013,400014,400016,400018,400019,400020,400021,400023,400024,400026,400027,400028,400030,400032,400033,400036,400040,400041,400042,400045,400046,400048,400049,400051,400052,400058,400060,400062,400063,400064,400065,400066,400067,400068,400070,400073,400078,400079,400081,400090,400091,400093,400094,400103,400105,400106,400107,400111,400117,400120,400123,400129,400132,400133,400134,400135,400137,400138,400140,400141,400142,400143,400149,400150,400151,400152,400154,400155,400158,400159,400160,400161,400162,400164,400166,400169,405001,405002,405003,409175,409177,409178,409179,409181,409182,409183,409184,409186,409187,409188,409189,409190,409194,409197,410001,410002,410003,410004,410005,410006,410007,410008,410009,410011,410012,410018,500003,500006,500007,500009,500011,500012,500016,500019,500021,500022,500023,500024,500026,500027,500028,500029,500030,500032,500037,500039,500043,500044,500050,500053,500055,500057,500064,500068,500069,500075,500082,500084,500085,500088,500090,500091,500095,500096,500097,500098,500099,500102,500103,500104,500105,500107,510001,510002,510003,510004,510005,510006,510009,510010,510011,510012,510016,510017,510019,510302,600001,600003,600004,600005,600008,600009,600011,600012,600013,600016,600027,600032,600033,600042,600050,600056,600061,600065,600070,600073,600076,605002,605004,605005,605006,605007,605009,605011,605012,605013,610001,610002,610003,610004,701706,701707,701988,706000,706004,706005,706007,706011,706014,706015,706018,706022,706026,706027,706028,706029,706030,706031,706032,706034,706037,706038,706042,706045,706049,706050,706054,706055,706056,706059,706102,706108,706110,706111,706112,706562,707501,707502,707503,707507,707509,707511,707517,707519,707521,707523,707532,707534,707542,707543,707545,707547,707550,707553,707556,707557,707558,707562,707564,707568,707569,707570,707572,707573,707574,707575,707576,707577,707580,707585,707588,707589,707591,707592,707594,707595,707597,707598,707601,707602,707608,707613,707615,707617,707620,707623,707625,707630,707639,707643,707644,707800,707900,708006,710001,710002,710003,710004,710006,710007,710008,710009,710010,710011,710300,710800,800526,800532,800542,800548,800552,800555,800556,800557,800603,800605,800608,800613,800615,800622,800627,800632,800635,800645,800647,800649,800652,800661,800665,800667,800700,800795,800800,800825,800850,800861,810001,810002,810300,810303,810500,810800,900100,900102,900104,900106,900107,900109,900110,900111,900112,900113,900120,900205,900208,900210,900211,900213,900214,900217,900219,900300,900301,900303,900304,900305,900308,900309,900314,900317,900319,900401,900404,900410,900411,900412,900417,900419,900422,900502,900505,900506,900507,900511,900515,900516,900523,900525,900529,900533,900535,900536,900539,900542,900548,900549,900551,900553,900554,900555,900557,900560,900562,900564,900565,900576,900578,900579,900581,900582,900585,900586,900587,900591,900592,900603,900618,900621,900623,900624,900629,900631,900636,900638,900641,900643,900646,900648,900649,900650,900651,900652,900654,900655,900656,900658,900659,900660,900664,900665,900670,900673,901217,901219,901222,901228,901229,901230,901239,901243,901244,901246,901247,901249,901250,901285,910001,910002,910003,910006,910007,910010,910012,910013,910015,910017,910018,910019,910024,910300,910301,910302,910303,910305,1000001,1000003,1000004,1000005,1000007,1000010,1000012,1000013,1000014,1000015,1000016,1000017,1000018,1000019,1000020,1000021,1000023,1000024,1000038,1000039,1000040,1000041,1000042,1000049,1000050,1000051,1000053,1000054,1000056,1000057,1000058,1000059,1000060,1000061,1000063,1000067,1000069,1000071,1000072,1000075,1000076,1000078,1000080,1000083,1000085,1000094,1000096,1000097,1000104,1000105,1000111,1000112,1000116,1000122,1000126,1000128,1000129,1000130,1000134,1000135,1000136,1000137,1000140,1000141,1000143,1000145,1000147,1000148,1000151,1000156,1000157,1000160,1000161,1000162,1000164,1000165,1000166,1000170,1000171,1000172,1000175,1000176,1000177,1000178,1000180,1000181,1000182,1000184,1000185,1000186,1000187,1000189,1000190,1000192,1000193,1000194,1000196,1000198,1000199,1000200,1000201,1000204,1000206,1000207,1000208,1000213,1000214,1000217,1000221,1000223,1000225,1000229,1000230,1000238,1000244,1000247,1000248,1000249,1000254,1000257,1000258,1000259,1000260,1000261,1000264,1000265,1000267,1000270,1000276,1000277,1000279,1000280,1000282,1000285,1000295,1000298,1000299,1000304,1000305,1000308,1000310,1000315,1000316,1000317,1000318,1000319,1000324,1000330,1000345,1000354,1000356,1000359,1000360,1000361,1000362,1000363,1000365,1000366,1000367,1000369,1000377,1000378,1000381,1000383,1000389,1000392,1000393,1000399,1000405,1000406,1000407,1000411,1000416,1000418,1000424,1000426,1000430,1000435,1000439,1000440,1000442,1000443,1000445,1000447,1000451,1000452,1000453,1000454,1000457,1000459,1000460,1000461,1000462,1000463,1000465,1000467,1000468,1000469,1000472,1000473,1000474,1000476,1000478,1000479,1000480,1000482,1000483,1000484,1000485,1000486,1000487,1000488,1000490,1000492,1000494,1000495,1000496,1000497,1000500,1000501,1000502,1000505,1000507,1000508,1000511,1000512,1000513,1000514,1000515,1000517,1000519,1000520,1000524,1000525,1000526,1000528,1000529,1000533,1000534,1000536,1000540,1000541,1000542,1000544,1000545,1000546,1000547,1000548,1000549,1000550,1000551,1000552,1000553,1000554,1000555,1000557,1000560,1000561,1000562,1000564,1000565,1000566,1000568,1000569,1000570,1000571,1000573,1000574,1000575,1000576,1000577,1000578,1000579,1000580,1000583,1000584,1000585,1000586,1000587,1000588,1000589,1000590,1000591,1000592,1000593,1000594,1000595,1000596,1000597,1000599,1000600,1000601,1000602,1000603,1000604,1000606,1000607,1000608,1000609,1000611,1000612,1000613,1000614,1000616,1000620,1000621,1000622,1000624,1000625,1000626,1000627,1000629,1000630,1000632,1000634,1000635,1000636,1000637,1000639,1000641,1000643,1000644,1000645,1000646,1000650,1009006,1009020,1009023,1009027,1009028,1009034,1009035,1009039,1009051,1009078,1009091,1009111,1009120,1009129,1009131,1009147,1009172,1009179,1009214,1009222,1009232,1009256,1009258,1009281,1010001,1010003,1010004,1010005,1010006,1010007,1010013,1010017,1010018,1010019,1010020,1010021,1010023,1010024,1010025,1010026,1010027,1010028,1010029,1010030,1010034,1010035,1010039,1010042,1010044,1010049,1010051,1010052,1010053,1010055,1010056,1010057,1010058,1010060,1010062,1010339,1010500,1010501,1010800,1100101,1100102,1100103,1100104,1100159,1100203,1100208,1100221,1100229,1100232,1100237,1100250,1100254,1100257,1100258,1100404,1100405,1100406,1100413,1100436,1100439,1100440,1100443,1100444,1100445,1100448,1100452,1100460,1100527,1100531,1100616,1100642,1100709,1100711,1100749,1105001,1105003,1105005,1110001,1110002,1110003,1110300,1110800,1200500,1200501,1200509,1200518,1200522,1200538,1200541,1200544,1200546,1200547,1200553,1200566,1200579,1200587,1200588,1200590,1200591,1200592,1200597,1200600,1200637,1200643,1200648,1200671,1200681,1200684,1200687,1200689,1200698,1200701,1200704,1200705,1200706,1200707,1200710,1200711,1200715,1200718,1200728,1200729,1200733,1200751,1200754,1200760,1200772,1200773,1200776,1200778,1200792,1200793,1200798,1200817,1200823,1200831,1206001,1206002,1206004,1206005,1206009,1206011,1206012,1206013,1206014,1210001,1210002,1210004,1210006,1210007,1210008,1210009,1210010,1210011,1210012,1210013,1210015,1210016,1210017,1210018,1210019,1210020,1210021,1210022,1210023,1210024,1210307,1210308,1210311,1210312,1210314,1210315,1210319,1210320,1210321,1210322,1210324,1210325,1210800,1210801,1300009,1300018,1300513,1300514,1300517,1300540,1300549,1300550,1300553,1300554,1300555,1300556,1300559,1300560,1300571,1300572,1300574,1300578,1300579,1300583,1300588,1300591,1300616,1300622,1300626,1300629,1300635,1300637,1300638,1300642,1300643,1300652,1300653,1300656,1300664,1300667,1300668,1300678,1300686,1310001,1310002,1310003,1310004,1310005,1310006,1310007,1310008,1310011,1310013,1310014,1310016,1310017,1310019,1310300,1310301,1310700,1310800,1310801,1400001,1400002,1400004,1400005,1400006,1400007,1400009,1400010,1400011,1400012,1400013,1400014,1400015,1400019,1400020,1400024,1400025,1400026,1400027,1400030,1400031,1400034,1400035,1400036,1400037,1400040,1400043,1400044,1400045,1400046,1400047,1400049,1400051,1400055,1400056,1400058,1400059,1400064,1400065,1400066,1400067,1400068,1400069,1400070,1400072,1400078,1400088,1400096,1400098,1400099,1400102,1400109,1400110,1400111,1400114,1400115,1400131,1400133,1400135,1400136,1400144,1400147,1400155,1400161,1400181,1400182,1400183,1400184,1400185,1400186,1400188,1400191,1400192,1400193,1400194,1400195,1400500,1400503,1400504,1400505,1400506,1400511,1400518,1400521,1400522,1400524,1400526,1400527,1400528,1400529,1400531,1400532,1400534,1410001,1410002,1410003,1410004,1410005,1410006,1410007,1410008,1410009,1410500,1410502,1410503,1410504,1410505,1410506,1410507,1410509,1410510,1410800,1500050,1500090,1500096,1500152,1500209,1500211,1500216,1500231,1500251,1500252,1500289,1500290,1500296,1500314,1500324,1500327,1500333,1500336,1500340,1500341,1500344,1500349,1500364,1500371,1500373,1500374,1500378,1500380,1500393,1500396,1500398,1500401,1500404,1500405,1500406,1500407,1500408,1500409,1500413,1500415,1500424,1500426,1500436,1500442,1500443,1500447,1500448,1500449,1500452,1500455,1500458,1500459,1500461,1500464,1500465,1500466,1500475,1500478,1500480,1500481,1500483,1500485,1500489,1500491,1500493,1500494,1500495,1500507,1500508,1500511,1500516,1500517,1500518,1500525,1500535,1500540,1500542,1500543,1500544,1500546,1500550,1500553,1500554,1500555,1500556,1500557,1500560,1500561,1500563,1500564,1500566,1500569,1500571,1500574,1500575,1500578,1500579,1500584,1500585,1500588,1500591,1500593,1500597,1500599,1500600,1502004,1502008,1502012,1502017,1502029,1502033,1502034,1502042,1502044,1502056,1502066,1502068,1502073,1502074,1502084,1502093,1502133,1502134,1502142,1502153,1502154,1502162,1502163,1502164,1502194,1502213,1502217,1502221,1502222,1502223,1502225,1502229,1502231,1502232,1502244,1502247,1502249,1502260,1502273,1502277,1502296,1502307,1502315,1502317,1502319,1502320,1502323,1502325,1502327,1502383,1502398,1502413,1502418,1502422,1502449,1502465,1502524,1502545,1502549,1502556,1502561,1502564,1502569,1502572,1502575,1502580,1502581,1502595,1502597,1502600,1502607,1502608,1502615,1502619,1502620,1502622,1502629,1502645,1502653,1502659,1502660,1502663,1502664,1502666,1502667,1502670,1502673,1502680,1502682,1502683,1502685,1502686,1502687,1502688,1502689,1502690,1502691,1502695,1502697,1502699,1502717,1502744,1502745,1502750,1502753,1502757,1502759,1502763,1502771,1502799,1502820,1502826,1503093,1503102,1503104,1503105,1503140,1503182,1503194,1503206,1503209,1503212,1503215,1503219,1503226,1503230,1503231,1503232,1503243,1503249,1503256,1503270,1503274,1503275,1503290,1503292,1503304,1503305,1503310,1503319,1503329,1503330,1503336,1503341,1503349,1503350,1503360,1503361,1503368,1503373,1503374,1503378,1503380,1503384,1503389,1503392,1503397,1503431,1503440,1503475,1503482,1503509,1503515,1503521,1503526,1503536,1503537,1503543,1503558,1503565,1503570,1503576,1503578,1503585,1503623,1503629,1503642,1503645,1503646,1503648,1503649,1503650,1503651,1503652,1503653,1503654,1503655,1503656,1503657,1503658,1503660,1503661,1503662,1503663,1503664,1503666,1503667,1503668,1503669,1503670,1503671,1503672,1503673,1503675,1503676,1503678,1503679,1503680,1503681,1503682,1503684,1503685,1503686,1503688,1504000,1504001,1504002,1504003,1504004,1504005,1504006,1504007,1504008,1504009,1510001,1510002,1510003,1510004,1510005
0,10,Source Temperature C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,116,0,0,0,398,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,626,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,207,0,9,39,6,0,41,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,254,0,0,0,0,0,0,0,49,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,180,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,0,0
1,81,"Color, Apparent (Unfiltered)",1,0,2,0,0,2,0,1,0,1,0,0,0,1,1,0,265,17,54,6,0,227,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,9,1,0,0,0,37,17,2,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,2,1,7,9,0,7,0,0,4,80,4,0,0,2,1,0,2,2,1,1,4,2,5,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,136,6,4,14,1,1,5,2,3,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,9,13,11,102,54,51,8,5,0,9,162,123,15,0,0,0,0,4,0,0,0,6,6,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,1,0,0,4,5,3,2,8,8,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,2,0,1,0,0,0,0,1,2,0,1,2,1,1,0,0,0,6,0,2,4,2,2,9,4,0,2,2,2,0,0,2,0,2,1,1,2,3,2,2,0,2,2,0,0,0,0,0,0,0,0,56,16,61,50,37,16,55,12,22,27,0,0,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,90,0,5,4,0,3,4,3,10,9,6,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,6,7,0,7,3,0,0,4,6,2,6,0,0,0,14,0,6,3,4,4,5,5,4,0,8,4,6,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,7,2,1,3,1,0,2,0,2,2,2,2,0,0,7,0,2,4,0,0,4,3,0,1,1,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,3,0,6,2,0,7,0,0,0,0,0,3,0,2,5,3,0,0,0,0,0,0,2,0,3,1,0,0,1,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,7,0,0,0,4,2,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,2,2,0,1,1,0,6,2,7,8,7,0,4,7,2,7,12,6,3,0,2,7,4,7,7,7,7,0,7,7,21,227,10,12,12,547,24,95,12,21,7,7,7,32,15,10,14,5,17,6,5,9,6,6,7,4,6,8,6,4,0,2,0,0,8,5,3,4,4,1,1,0,1,0,4,0,0,0,0,4,0,1,0,0,1,1,0,2,2,0,0,0,3,1,0,2,0,0,0,2,0,0,1,0,1,0,0,3,7,11,0,0,0,0,0,2,1,2,3,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,3,0,0,3,1,0,0,0,0,1,0,0,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,3,0,2,0,2,2,0,2,0,2,0,0,1,0,2,0,2,2,0,1,0,0,0,1,1,0,4,0,0,0,0,0,2,0,0,2,2,2,4,2,2,4,2,6,2,20,0,0,2,2,0,0,0,0,0,2,0,0,2,5,0,6,0,0,0,0,0,1,1,0,1,1,2,2,3,2,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,2,3,4,2,3,8,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,10,0,0,0,0,7,4,4,6,10,25,6,18,18,0,2,3,1,2,0,0,0,1,4,0,0,2,3,8,5,3,4,5,2,2,1,5,2,0,2,6,4,2,4,2,4,0,0,0,4,2,2,4,0,3,4,4,3,4,18,0,4,2,0,10,1,8,1,9,5,2,5,2,2,2,2,2,0,9,8,1,4,0,6,4,2,4,1,4,3,4,3,1,0,3,0,2,8,2,2,2,2,3,5,4,4,5,2,4,3,2,4,4,2,2,9,1,2,3,3,2,2,3,4,2,2,1,2,0,0,0,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,14,0,0,0,2,0,0,0,2,2,2,0,2,2,0,0,2,2,0,0,2,1,0,1,2,0,2,147,2,3,3,3,11,4,2,0,3,0,2,0,4,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,3,0,2,0,0,3,0,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,6,1,1,15,46,0,0,0,0,0,3,0,1,2,0,0,0,1,0,5,2,3,0,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,0,1,0,2,1,1,0,0,0,2,0,2,0,0,1,1,4,0,0,1,1,1,21,1,1,1,1,1,1,1,1,2,1,1,1,12,2,260,6,26
